,var0,var1,var2,var3,var4,var5
0,-18.06556323914421,-46.45621303685132,-3.762875300999946,31.052522959789897,1.0225279427819238,10.693032249575404
1,-54.85774557887052,-42.62775959666366,-14.134027485273405,34.79738137271892,-23.37944741173341,4.076785121098602
2,-30.14804311856386,-47.640233886984845,-19.33492534541514,26.91512236608183,-29.819524269032954,-7.847713116374912
3,-4.511171804605475,-45.10218196519287,2.720430855638618,40.74003660117128,-18.143695995798637,-2.2271330080008624
4,-29.948883156026202,-34.095512678179574,-16.22843462940141,27.705494831874176,-12.903318819636869,-0.31077153784958966
5,-21.500719932607794,-34.93649878275581,-10.848333431270792,37.59455051653462,-9.020970690340928,16.264178401479747
6,-33.049591633564965,-39.155028249641845,-17.945624358966587,24.497349746446496,-18.97354082904266,-8.286518733157516
7,-18.89903562250108,-47.302701471472595,-4.789865568742554,44.70663219492269,-21.201768061174047,-1.6432959786007224
8,-25.29812082493535,-38.870428852856726,-4.12111766911902,36.63406500774176,-0.7228075375123986,17.94439986588282
9,-28.570398419649603,-39.73889196627539,-9.002492760015098,22.785921966076696,-12.339642145423984,-0.5884313589643746
10,-35.67193343450923,-44.07575669642501,-23.789932566355283,44.13554483482325,-26.655487702807925,-22.475887553900463
11,-30.7417450240082,-45.68533810441714,-29.833833192599577,23.173828311295416,-29.42014934499545,-29.34279581085567
12,-22.919557053428086,-44.9916403437887,-1.4081296712494105,34.08621310140572,-11.505572678828411,-5.0482880913154204
13,-32.417123697527465,-38.66969550367386,-6.098736291509677,36.81374477508677,-22.87893622821784,-7.891535828172781
14,-29.07418196908849,-46.96108699671626,-22.221040576639453,40.35788541926175,-45.4311149352435,-34.63440881091976
15,-16.886959828906388,-48.98190539690815,-27.12487112480013,33.80402916416537,-20.74863378757556,-16.66737194347316
16,-22.443578194829605,-42.025433959399294,-17.15643854382388,43.10287116234562,-10.765140853205832,-2.424368080141795
17,-38.665843995698665,-48.88910599178624,-10.130975885210807,18.02841159784021,-11.918488350988099,-11.570285086615561
18,-23.362502954879428,-39.238781699066806,-3.810558591403801,36.355399577564086,-21.645311841934898,-4.9838750971146695
19,-29.23016454772192,-40.52350724326698,-23.277265618638765,38.81833958517119,-30.92850847954362,-23.551340648545178
20,-27.06221991873583,-49.60146803840802,3.4981199280026054,51.9087238083669,-18.77858043269235,-17.69595125486515
21,-25.81119043521657,-39.69661229479157,-13.526097737268456,48.36116218649937,-21.75266488007299,-8.148803899689446
22,-42.65351451444069,-36.31713302111244,-19.439243638187413,23.342498837937825,11.883048614089226,29.00588651794998
23,-30.172056975786006,-40.03250691477323,-18.302748437793074,22.738188295222077,-12.31654920149548,1.265849583634088
24,-17.124305305620393,-39.21633659808346,-13.622487683004996,31.17769253373977,-15.174543496120462,9.495637721965759
25,-19.25353535851807,-34.35129413247785,-20.74010547337245,42.469163504333686,-17.536417983407183,-8.479496060043445
26,-16.788987322747467,-46.842016744874975,0.3149048622881079,38.430753463868115,-17.730799440608877,4.814139053229173
27,-50.89013415266703,-44.096509702528095,-32.83908947306176,38.89163024565499,-24.13654626195263,2.868503962155799
28,-14.961658190138595,-45.69314437016742,-28.37562963039543,49.74335017805304,-8.845397188674704,11.12596475821916
29,-10.200668886356642,-35.93117921419461,-6.593825492234427,31.797770016125856,-22.58663625505905,-0.3176382010634704
30,-33.552498792269795,-43.74848449969435,-9.378413309643335,19.500361329362725,-8.911375464565982,9.285180838371478
31,-20.963884652220635,-41.558867353933316,-12.466015153988664,31.198650671323847,-10.81653542280695,2.793247180546361
32,-20.91234790777436,-44.95625415333123,-9.987359533212079,23.13408718815559,-21.748855657170374,-14.598185935118494
33,-19.024997681749113,-42.21229715178507,-15.654824960990936,41.2810374688602,-19.239896307352723,-6.427330699074986
34,-40.25911068555672,-44.27127036620909,-17.80250559553243,26.654018696251477,-26.185525469075166,1.7094234819944454
35,-17.812153613283762,-39.808976006903045,-2.292878653236725,45.65266710157725,-2.286285711436742,17.401991940887186
36,-35.570490845252564,-38.73711961509939,-13.551442264690092,30.8361214852302,-17.190016177511406,-9.579785321314393
37,-19.797599861246344,-38.69542705449672,-24.828884385081118,31.193543007981056,-26.730469613776037,-22.36924891893353
38,-18.11092208608474,-43.4553756864217,-2.3163425056514004,17.52755721749933,-8.200301242441371,-1.183615302383581
39,-28.32026743265586,-32.23845660741559,-12.552252731513466,35.079648292026974,-19.76004101447282,-15.947849306418558
