,var0,var1,var2,var3,var4,var5
0,-35.61314623532598,23.81904228549553,-59.62309746997939,5.109430956099811,-15.481277499583324,-33.28924115326064
1,-36.05325937085222,28.254068723858225,-44.20225334517647,-24.217796294547618,-13.836525972477524,-13.592993907494545
2,-29.921673066647568,35.56982754825513,-37.522166163328386,-21.05700913639608,-22.818072859101527,-35.76825046517623
3,-30.802047775007697,32.24892263263352,-33.30711666273134,-13.411791296254364,-11.02374828661646,-19.412995018472376
4,-25.974301857463146,29.033435775105282,-55.16838797263917,-31.442936096191417,-6.082506961175369,-42.833395044060886
5,-34.97994199860337,24.734756259503826,-68.04517126966189,-14.813895948063161,-18.882316777594554,-43.99443198903221
6,-33.68764286541286,42.746145839727305,-44.22792859168151,-8.764581186399454,-10.725283703764646,-34.93831458499298
7,-38.95309869619949,26.732243924841747,-46.11954545759036,-19.412996350747818,-14.808378855162653,-25.683604514130998
8,-33.30795728337023,21.71904394688063,-43.82854748047153,-34.948169661703474,-17.907707099015433,-37.30100093275986
9,-32.732858268110384,40.851556380648915,-43.40453283026333,-34.69315935034581,-20.777480743472264,-14.644353053675694
10,-37.436408032917385,27.881335238656135,-44.38953524321007,-29.056755672906117,-22.634644037664167,-31.942558696414807
11,-34.28682532045203,19.770436896922575,-47.01438310027704,-33.99940852818284,-19.410470082229047,-32.33987746338819
12,-30.029212265051072,26.064870771485474,-56.45100996258385,-21.97349226512369,-22.03786847596166,-53.68301046962768
13,-27.07917352014362,29.7739273811624,-43.170763513253206,-21.5414382854292,-10.30979793121938,-24.937373675502386
14,-28.526786261694987,30.68742626412944,-57.749895295205334,-16.630313646918083,-21.634623672241794,-48.0892586544297
15,-23.216014766100905,30.18264051549634,-59.864816045720936,-14.542221877707874,-19.454506111040036,-36.1557731968461
16,-28.07881933730261,31.741384232793383,-51.92359603853225,-20.859792904973233,-6.2304704643055935,-45.09092137355164
17,-36.28168142047653,33.5754000299905,-30.225182146271248,-18.45929785462886,-10.466098914146166,-14.943564409079553
18,-34.383689537643185,31.82315319042288,-54.10219894058806,-5.629857392281581,-13.337276841760245,-45.36749519627458
19,-35.791147216388225,28.64679579491327,-46.33486830941378,-17.6863866244575,-20.091657392101716,-18.213039875988173
20,-25.27831533727958,35.71686047636607,-42.8640635819693,-16.45020720883609,-14.473534843114638,-37.27588019086086
21,-28.765406694924877,27.420398701117293,-28.580522607238787,-18.898490001939354,-9.722554690258503,-24.38863440330433
22,-32.05273281321389,40.200681256346996,-62.49048065951877,-27.86431011894569,-18.992456176751762,-34.93399276431116
23,-38.19881381478244,20.568828981149572,-26.04215736460607,-26.073555378401572,-15.249053144411244,-3.8376863661540312
24,-43.24633086281496,41.612765577257484,-40.29233157243567,-4.387504487237868,-19.045555947310536,-38.063443853226254
25,-30.043632915890125,40.3861806177778,-52.426033646296766,-16.06101891803133,-23.917252730174127,-39.66375533463456
26,-23.902650461156824,38.723176943432904,-41.192818776331265,-33.620626975940446,-8.541482765292555,-15.382339448108944
27,-35.158260808494504,26.274500637738285,-35.42667558379863,-16.59499162694369,-21.126161015618628,-7.797873284871887
28,-27.991265691857834,31.661646775379076,-34.085605852830454,-21.155142078776976,-20.78101902275191,-21.235973210008368
29,-31.816326432614062,38.54526650289723,-59.781082724990156,-35.71130580921307,-19.720920541975843,-51.70946090851514
30,-40.613896488456,38.987089331663284,-67.53876118853941,-30.181460803532513,-21.080349209715806,-51.39989657619071
31,-28.867202222146304,32.04516964024912,-52.17700945465578,-12.37586247629422,-22.697804673584564,-46.47546080917802
32,-32.59851311560191,23.09222218448099,-58.67208366772388,-15.456064755022158,-15.22993185024094,-28.680609506561588
33,-32.89160724572303,36.69315459612887,-50.175718040030105,-16.68956797006533,-16.695384666138775,-48.35397469278321
34,-31.915200490596956,37.42124625834527,-37.80916710635465,-21.78830894116978,-24.575256353557588,-6.988653020418454
35,-32.79304197456432,21.548578274094304,-36.92495635633648,-29.94630542573845,-18.82139417045137,-32.45332703842875
36,-39.069126051220195,37.70024743953048,-40.273396414551335,-17.81283698792772,-19.495048855904837,-30.121856565261595
37,-36.396743229122364,39.29947713628865,-37.040889447330514,-24.521925114712374,-20.21350161846438,-15.931037642430471
38,-31.479151856509606,31.496792638641832,-68.5993199131385,-12.753715915384735,-21.039989907615784,-59.327914684579085
39,-33.284217893961895,26.585728655690147,-43.57655406811817,-13.354108962619655,-17.18964150618341,-39.07697832962258
