,X,Y
0,49.8400112430911,48.368254786947716
1,46.97987956131341,58.11696269483754
2,47.652540887189716,44.51452469257794
3,48.081259197791624,53.39507324263536
4,44.190998412905586,67.9953807079642
5,47.84092680277146,55.71114306413032
6,43.55321688343368,38.58548205565005
7,44.887488683928815,34.051667772104175
8,46.821789527802196,44.20348968966498
9,49.85915753545848,54.17593212400264
10,46.97710212865132,46.451315856969536
11,46.50562364021351,40.33874394356473
12,48.080860133025475,68.35616039932127
13,50.16621584731864,56.76202081702339
14,45.75954229567964,38.53803077434318
15,53.649530279192845,62.45880847820398
16,46.6033258611519,52.283475251511405
17,53.75516763417937,50.40427639612299
18,38.52978467494311,47.34477162717152
19,48.21025880129649,61.86173240418023
20,45.00936296496453,55.34626390628859
21,43.810372417407144,58.50106435344996
22,46.92991643218205,37.39497459656128
23,42.3614846509289,57.84849327918546
24,45.24711686658449,47.25577862907006
25,48.44073868391936,47.465615215355385
26,51.86588220494317,59.78099351255745
27,47.16520103302479,66.49798820512513
28,40.89609059401708,52.72752905422506
29,49.572540844708676,49.419471223563335
30,51.156956685419004,40.00205516338085
31,47.26541966409566,50.60690083751811
32,49.10703691958433,44.7776050632025
33,43.796768955208236,37.54226368931898
34,42.301813476757474,47.62012139397055
35,45.73362352820541,53.108371246687916
36,42.11491620890105,56.666373523308984
37,47.75792732712619,39.93744789060473
38,50.065432426262404,47.4938174330622
39,46.383732324032586,35.71839626990829
