,var0,var1,var2,var3,var4,var5
0,18.795878973335135,-22.03829514806911,4.186233935209209,12.311217928497774,9.223420331333925,19.79677878125581
1,14.381547874668044,-14.577900833775914,15.082859650589247,13.584811146389159,1.2142251420612973,18.612003614623315
2,-5.375754873410369,-16.85290941886725,5.926125950818625,12.317209359045687,4.523352967656992,30.58134251173892
3,-33.12796428394119,-15.031142660891469,24.520999629404955,24.249014913532562,-9.14059653649203,29.650734970043327
4,-2.836058097402754,-26.366523452837473,11.291653693386259,19.179572498327193,9.998717783102117,25.817540450696402
5,10.33798459794246,-15.691400296384455,10.016356639466306,5.2754502557156835,-10.19380240385684,6.226629832276953
6,2.2351020386036895,-17.674445661972083,6.478899108655633,11.743350503200952,-3.939428521177141,16.2234476530667
7,13.757391026905873,-18.745864997553685,7.320890218529195,19.066655694330933,-5.763302628064071,36.823858391072775
8,10.392632830213559,-26.2327845720654,13.376577299676015,6.036202101371781,8.966959985166056,25.036504341772815
9,14.623391724932961,-13.240675726360966,6.505379864354458,3.6477732225673485,-8.902246874793235,13.923951053336925
10,15.510387394593906,-22.854752765197812,8.329155847280669,11.295199484907206,-5.608685754275919,23.824769452891047
11,4.58372231979011,-19.33815161987769,-8.612385597084469,6.896402361339333,-4.9819712878642015,13.152288811877686
12,22.604723225493068,-19.985253353465517,14.720380670997116,8.12749533498583,0.9783171610053412,14.680163467285496
13,8.348949276437152,-22.11534692821339,10.147602514205284,4.642347894043468,-9.553926619531001,9.949527977618725
14,0.0013679838445019854,-16.242677939784464,-1.6555045181239354,16.97952843890011,5.090366426533724,33.33635735531688
15,19.13271420768004,-14.896931417003751,5.0044801981931615,10.529329464285672,-3.8531522124397624,11.043537197278727
16,12.5542017211087,-21.380104619200463,3.0014967249311812,7.508102661579278,4.061390043029632,16.000384364382953
17,5.181227851221838,-17.015844461914064,5.0547530622510575,10.612626515008735,-6.61151004484503,16.925587947653177
18,-7.958347255152285,-22.25694539369954,11.850034180339136,11.683136468788701,-4.832079954070553,28.384145172869736
19,2.58096920619007,-20.914827611853404,15.863862837460196,3.6226150230016936,-9.74867861664374,18.400771576486164
20,-1.435326515814113,-15.450180634812892,15.39595856089871,0.2263336288007487,-1.312135134585458,7.599045712954517
21,-4.272102554573648,-17.067276205160706,11.247154411408701,16.237293456172,4.712792531679861,33.51676310349329
22,4.83982855937393,-27.076527129334636,2.017762195277726,17.747751130606574,13.455020912389548,18.698686401243314
23,19.748479969085885,-18.521022966863544,-1.2393938686044947,8.322417282709058,-11.392066492234857,8.726655450641353
24,4.752654273543888,-21.559124929675445,11.4496329734817,13.560600755696585,5.806747315359401,31.259453448968806
25,-4.7989584662338665,-22.255976143146487,7.450100144733517,4.394318801752926,1.0665083635532508,14.336886278252212
26,15.152691777234256,-22.441036576911817,11.714948782025244,8.791690164562187,-14.551523935484909,26.95899349066114
27,21.824154212688036,-19.596187329379063,5.715208914362153,8.664724035885687,2.2389690253122296,12.439704113394265
28,9.421217244698303,-20.735858549056044,12.093623976139149,19.360993178980163,-0.5974176094625308,21.20856189234305
29,3.3754556961448463,-25.700976028293127,8.481256000656028,20.352028794041274,1.5120915628870004,29.9456291931238
30,4.996979068199039,-13.627030014377429,7.124506038897831,-2.1954195211153813,-9.948731880437716,4.565600626883664
31,9.585968937916546,-14.27150431416361,21.747443543265042,12.59314381129356,-0.6323106646060701,13.891220374076202
32,23.008526383354493,-24.199627451530613,6.106124416554504,-7.2252697233757495,-20.418670622267687,4.312561361890333
33,5.5316126876899,-19.088993324325195,12.040504312795338,11.720554559137572,-8.490247713585463,26.569281865073403
34,19.30140121690252,-20.80284039137871,7.373475466989725,0.2676479625551931,-5.620055146649428,17.03176764723669
35,-3.2826756641385053,-15.593265615484132,15.55051153750732,12.8974749003257,-23.008563911663348,31.12234187948284
36,-5.205037989107973,-13.989150268396696,17.552323179281824,5.703498370503685,1.724723584769487,18.28141238284047
37,1.100950230605183,-18.558381465061693,11.547505448333165,10.292781582841695,25.40862257833217,11.9870505715143
38,4.938990405603091,-21.771506010083122,7.401266907877679,14.872359012060759,5.9810883390385765,17.302398323030197
39,3.9185330943250776,-17.26321815080832,11.311726510046716,8.47017408246448,-13.051427820990284,18.663417050159396
