,X,Y
0,-30.358498689763245,-18.904038125282106
1,-29.723797948592054,-22.912013523203623
2,-30.377805613155175,-25.833468474138016
3,-35.831848272241956,-23.946208431870684
4,-31.870375965514743,-25.830357819991306
5,-26.221673515679928,-20.779635374451402
6,-25.08470657276739,-20.696240503999714
7,-32.96350007665076,-21.668883379579356
8,-30.438853366717755,-20.390377847287542
9,-29.076806052449342,-19.509301373553864
10,-30.393604387816612,-19.56981387703981
11,-34.705889688124216,-21.98038813477226
12,-36.49602986324127,-20.54985417421512
13,-24.199092988671726,-18.197567074607903
14,-28.9483906328437,-21.559316187120768
15,-32.20123089248806,-29.38826451627208
16,-36.856409107150235,-21.392768985992294
17,-33.549382064208956,-20.10661432906258
18,-35.79721797425855,-28.253832139113396
19,-29.385167504630267,-20.7879959168048
20,-27.948583917683194,-19.17894477870977
21,-29.201907248776717,-17.58718921486808
22,-42.734142651466854,-21.681569330256597
23,-35.66450584514454,-24.095792541993553
24,-31.529994931119738,-23.79651113782031
25,-28.057373744281808,-25.111863648413376
26,-39.490246687874745,-25.30261936937648
27,-29.280500059765934,-24.847285149333416
28,-31.264588190753557,-26.246862692578723
29,-29.94841022329895,-18.121315419082578
30,-38.042339721144415,-23.278702671676484
31,-33.441533264495376,-25.814376817630922
32,-26.177055303966622,-20.93810210075751
33,-22.44175745144248,-22.07195381972929
34,-42.69972449284457,-23.91160342622882
35,-33.17114616386254,-23.42275460679131
36,-32.51986892310045,-19.65227209001967
37,-28.35944999805186,-24.15008996471244
38,-26.70231457356686,-27.206909845877775
39,-24.453953927064916,-24.689158923587566
