,X,Y
0,-42.47235466692412,-42.58131586628366
1,-42.906826584577715,-35.74721966653837
2,-44.71184125948571,-31.484250843961483
3,-36.25329009705103,-62.28320575517516
4,-54.253253060403736,-52.122778892161406
5,-53.96443501312517,-34.12958453123863
6,-51.19173897545505,-23.553665197990586
7,-48.68727599370297,-57.14632476774935
8,-51.021224329666126,-38.303597937467984
9,-54.62821420420111,-41.5309804441093
10,-33.39217621249439,-34.01170111375738
11,-52.93807243505984,-58.44482503915643
12,-44.175717532623956,-33.18715690437462
13,-42.98101642950185,-35.56827833408401
14,-41.98249169552779,-50.001451582217285
15,-56.281694774228335,-36.834491584380665
16,-37.78495522010199,-37.31551728131331
17,-43.82291590037519,-32.24010117625474
18,-41.07059213490584,-33.90411514513451
19,-41.835474581748336,-35.34108746308981
20,-41.75566015636845,-44.173045176065806
21,-59.73958937463195,-45.69616497702129
22,-42.1986249067545,-47.30319348899493
23,-53.84028884387742,-36.885162844402764
24,-48.578366677309084,-43.92293057046
25,-56.31391235345109,-42.99502220871238
26,-55.186153824523785,-53.495672764635245
27,-27.04179601636924,-54.335537996327005
28,-34.579745572466585,-36.66306309632462
29,-39.227137910486654,-40.73983474862097
30,-52.82401977599717,-23.421523827381296
31,-62.91914139080044,-36.17182644429887
32,-42.034003146263636,-37.787749434021684
33,-48.31511553379523,-28.625487541650898
34,-50.31873796479302,-52.06271680601744
35,-45.08633133335829,-37.39662358515572
36,-63.38428134703282,-32.770997621452125
37,-46.12214814374505,-30.868583736473525
38,-35.756589903917536,-42.546441748966735
39,-56.60015563526106,-47.1252294629327
