,var0,var1,var2,var3,var4,var5
0,44.55132385495893,33.45169400045655,23.004005428983657,-19.97987010187666,10.128414945809777,36.04307560415394
1,42.93106955806049,22.542389634500683,23.9832764957621,-18.91383790995543,11.81094434105146,26.914337801715476
2,45.51694773866386,28.918377383164426,26.05462961906073,-18.631061964958313,1.0569023773925506,40.22837110835869
3,50.87370870074756,32.95296203834012,28.29192690332251,-19.20204290514368,0.10630230752498981,43.83758499704861
4,41.991275317428276,33.23496006833983,28.448632615716598,-20.534047490432226,2.003113295970265,39.06201092200516
5,48.69015361253891,29.08165110383958,31.47683019162668,-11.901368850494595,3.121887679735358,41.75051739361718
6,51.249888728520006,14.860884479562216,21.580943021541355,-40.3685867376964,-1.1644695490134787,29.132244029864008
7,46.21571998573549,23.098765909842587,27.40785756673263,-19.576421543255456,7.567187678743142,27.749597641851793
8,32.28201809968563,26.415708469019577,23.07301148629268,-17.486951211334837,5.458570043373973,36.55819125146841
9,46.52600796535665,30.61812418568614,24.48814188724286,-23.20498063611216,6.619508151322817,30.88687978014996
10,46.953987341164826,19.713845121085093,28.884557816607888,-18.250163999405316,5.094126467891569,28.87660510378982
11,54.80743095792245,32.606137183111564,35.20397563148577,-23.94397541322833,5.026836494957665,35.198814772306974
12,42.08591313748862,36.30001732935198,32.28097933370072,-24.79931188351359,10.105870963335597,38.48338568760822
13,41.5807179187721,32.40673378230109,29.161852594827515,-26.472365527087245,5.922107965055098,45.88182217808121
14,44.073663675746495,36.45793146028059,26.367511698870715,-5.1884556826889945,10.960220663621852,40.62687741335267
15,57.06468618218383,27.573524831020432,30.120960624657705,-23.05421145871899,3.3333630280087245,29.301270550608717
16,57.89337183548309,29.920832668517367,30.6605470594204,-14.867886840043298,16.305712310986856,36.784738206145825
17,49.81822876055692,27.288871638351612,28.631660075290277,-22.878314768978388,7.980238103051205,27.350606569320206
18,52.368649887489426,24.695165117742036,31.276870478946783,-15.738052339167306,10.325453457262556,38.3251354135879
19,43.1743500500781,33.210750649383655,24.98123343341057,-7.697205111985578,1.2389062561299293,39.212803584386485
20,49.13535129056232,29.837259395286782,32.192119619991864,-17.577107732986143,7.58825679694346,30.240993119946015
21,57.327489818353456,40.04676903315629,28.56796144664826,-27.934048977872433,8.19201938763794,45.6607232993036
22,40.56101809316393,24.184606819480727,29.572856352278766,-22.87622912964383,6.653976629822925,34.36571745089398
23,48.48282004904206,32.22215329149382,30.332330595071404,-21.738039131278224,10.506145712986035,45.65909852571308
24,42.87578355038647,30.434636544521663,26.738917474835148,-20.22174727767852,6.773375461298821,30.935253590334042
25,50.991919337700175,26.131920397829546,29.659882214155115,-32.32217527273046,11.79059107479473,36.67398506343056
26,58.98595222829868,27.488825549038246,26.256182015464013,-3.2725507816783104,-5.683871497822064,40.87639205780751
27,54.22124710303868,32.73664287767104,24.863294888826204,-16.343353593430308,-7.333555986754364,40.275362299531054
28,40.18191034280767,25.783449205942595,29.4326508314506,-8.46450716439721,-0.46882616230714014,39.59022948830622
29,41.92552772407764,30.005962023571406,25.48215661587703,-27.763937362488527,8.215992057771825,30.705201726586978
30,42.2820827202612,27.705191940528007,29.66980652619791,-19.67576742393944,16.2637030636023,37.61654933518342
31,35.733653812821785,25.298731183533324,27.513746337451646,-18.015767944939665,0.7002490123549796,25.330873797969637
32,34.14392099212531,26.666363717962327,23.82809864624123,-33.934786664605824,-18.695755630889174,36.91367080180262
33,45.35721903174684,38.68931391810183,29.761101167053877,-12.170659157372926,6.162179623695902,45.35160837230918
34,43.686181674771504,28.253702622655542,26.515418168439858,-22.47442107834473,-5.724576650922401,39.02640557051544
35,34.71179513195612,26.253824505813256,28.67341344221174,-7.121835215707778,5.76031967180536,30.880499629317303
36,35.21110423157782,34.50485231866551,32.95053198234734,-24.778843179233235,-1.1320459021121598,42.70657959386442
37,46.41702503587485,27.475630925106117,24.232419803240372,-33.54363033296913,10.467736232392621,38.88855543246257
38,45.676358075406135,30.30498376418269,25.319893264526662,-27.404633383710888,8.555753318372023,43.72007983660116
39,46.081625167936295,28.114460464025154,31.811715245580622,-15.286247001188055,-0.43602207933234105,28.583220002692777
