,var0,var1,var2,var3,var4,var5
0,-38.950232066954406,40.9104454544038,11.708872270616183,32.375612561726285,-45.139527671759176,-36.448874276867585
1,-42.51448276488261,42.26886569501968,-6.690043430179365,27.16271915966858,-42.376452666294185,-36.62382754115534
2,-40.3217725199775,46.50282268898588,17.413483143697448,28.34363979598765,-30.050096509414892,-32.942212814019946
3,-42.33276630967866,46.25135997681099,9.414175535919977,14.432017955870128,-39.9599425154582,-41.076793919583174
4,-40.16242859276856,42.31872795332392,21.40376112331991,24.33876414837939,-25.673872649017312,-37.86346550685831
5,-41.42858555536212,33.26630231586253,19.359880746215563,28.579866313279915,-31.65490919063591,-38.9695739074216
6,-41.967747366444975,43.84542483209775,3.908288074960401,24.94850872525976,-37.98345503913771,-38.502725080457054
7,-37.4765250132085,44.835090760276785,5.122090184114415,34.94917178230848,-28.077212028639757,-33.55734933256362
8,-33.824568715561426,37.3748338237985,8.092510106709971,20.245029296909323,-26.37738870995094,-32.724306362118874
9,-34.545885169063865,40.518091612468396,22.91484107867274,14.084033910288708,-26.756515538320897,-27.833669997158516
10,-38.55268271969537,41.8116821451125,14.932930525854573,22.42651535129611,-24.36109013125848,-32.19058243604975
11,-43.314640344175515,42.57284172689215,4.793729199388281,22.238206634547364,-27.471639076846472,-40.398703380996245
12,-37.078123356787906,45.8432262101642,7.698196241742916,26.16333980251344,-42.677539431487624,-34.33918072684685
13,-35.01400962888624,45.37984670080782,0.7391953470495185,20.535675458450964,-41.17063298846361,-27.05193878955735
14,-42.43133642222299,44.8008400386678,22.23804647241379,27.06958773358102,-31.338367170177257,-40.59268105974382
15,-36.718639306361,46.28683247671891,15.941822798899821,22.158540189477343,-22.135537223553204,-28.654503462756004
16,-34.698065661052944,39.51770722102453,9.898687788313012,22.260278643149004,-37.14794093213738,-34.62568944736506
17,-37.61562196828897,49.37749546960893,0.9175929000978211,20.887873149743942,-22.897100164246808,-36.60442951883726
18,-37.38350125880801,47.22927788678835,16.57221256070711,26.939460363093332,-26.857304699635023,-34.702779394501135
19,-41.982230605769125,37.93433363423737,25.64814281459249,29.457212238379977,-36.63281781330473,-36.03124578354199
20,-42.61914984295022,43.916320602406124,0.08700477614764068,30.7298294515686,-28.584819144648876,-36.563141098593306
21,-39.55385235417606,45.279176773040064,18.76175787724271,32.58127907969849,-27.48483637018402,-36.4835804757069
22,-37.80562424516942,41.08227383421277,11.878430099733393,25.658694892457923,-24.000572361066588,-30.190644732544442
23,-34.720635456680064,48.01215540843202,23.474235790319984,26.434634668096034,-28.66730111678809,-29.669311917233244
24,-40.15486173732276,49.91823141906969,5.696904774526097,24.50935715447293,-34.482070629848586,-34.18485221181579
25,-36.85005542014612,44.24623829710578,8.36346013656365,18.567584912742944,-41.996266116573715,-35.931096256009994
26,-37.44660283160075,51.84577191725975,11.624426959369007,20.13056478666238,-30.207041921935716,-30.142993446277366
27,-37.95404414804498,39.615624423915264,3.1465166821046626,24.5755753212649,-35.089691425597934,-31.769154427785303
28,-36.88349657182337,35.14120878931483,17.617097539228155,25.99741092343821,-30.804477707612413,-29.342446758988572
29,-42.35057409131375,47.8581565792493,12.343341497087321,18.734746543776964,-32.09877279202578,-38.867696340009836
30,-39.20140330850969,44.71332018424947,4.267016241754506,20.10307349621782,-24.48483185164471,-38.45052783831247
31,-41.3450724880994,36.918671404226984,19.39279729588425,23.529103534344653,-23.293404060165418,-37.62435018202136
32,-39.848402272500806,36.64177126783401,3.0377349317829374,28.334278127581413,-36.1711874438455,-39.02324034726841
33,-43.07037549673878,45.82830039352516,4.819732499519364,27.781379205294684,-26.313000379954794,-35.67251582614422
34,-38.2896586008181,41.853130653889785,21.524147052236714,27.786547160324012,-34.01772455466677,-34.43277245872616
35,-35.30377322094008,43.22283996273496,24.122191382901306,17.686974037282734,-38.065403698636864,-29.67051794208499
36,-40.58903591689088,45.1675429415275,10.073225767555599,24.307761624551482,-33.025299903415345,-36.2759185649502
37,-37.30340395639802,42.92866181165553,21.96340160264876,24.895074068239982,-18.150813098472167,-32.699860997285406
38,-36.16685173520685,45.56479452676206,20.334407245512594,24.843234020202388,-25.286905571265535,-30.87707505243051
39,-36.5361583310574,39.4909871059897,15.901016806432086,13.52902668303399,-43.56865444702777,-31.74653609417475
