,var0,var1,var2,var3,var4,var5
0,-22.79647335138117,7.227882237505765,24.06184535612846,34.24377775689872,36.00829661538676,42.4462266002649
1,-30.880668174588553,8.596186460672573,48.104478604332215,17.48993102706694,38.01696226798402,64.22954656314687
2,-23.074577482053137,14.906062054864448,14.110723215718302,12.42917196659346,45.46938256212527,63.38313894265927
3,-25.69613489940893,18.823003344843606,13.59686787784348,16.420126568555798,35.948621454823126,56.20306384182149
4,-20.4106236508104,15.189492069548814,2.9970153385781373,19.566870864356773,54.65629601845532,61.25625134545473
5,-27.883783971483258,13.16069173956592,32.44795087499374,24.0963450395956,40.094418805946965,58.66859913408714
6,-24.500199363875858,10.665370166784246,44.24837520252816,18.464316881709443,35.578252271254144,44.66155000190395
7,-33.93500895480998,18.000155244567623,14.273676613249275,25.641697158114543,55.73237629232875,82.88995068480166
8,-19.177742737284674,10.658758913837929,9.738239816288017,21.11686403532016,25.13057205053407,27.090954410907415
9,-23.458796321800133,12.87628936026914,39.5000761778946,29.75089437681325,34.60152959011474,48.73479455132698
10,-27.022532542071453,12.47988881007195,33.71226412881934,31.614128669673004,37.09087756749589,61.060563927697224
11,-25.552918854247753,17.041502980760562,19.219961904835348,15.265774212343372,53.451461361577174,74.38560672381014
12,-31.48788216665882,13.242954401155087,24.71192857309478,20.535357081055672,61.55581887242022,66.02183249254159
13,-30.022789871218833,12.544110947440414,17.65950742579848,28.317255677397924,28.11700353373234,53.94624504331755
14,-21.21416334299456,13.601249244813669,24.309948335480414,32.72895047593792,46.8441051514776,72.44434780476121
15,-26.608937924257617,13.165353217077875,26.97672704326756,26.149867643068944,46.02262250492162,49.939822141304134
16,-28.06337537882241,14.944301755545455,40.36522263733808,15.59653638712993,30.31574787791747,45.59850669955668
17,-23.624247844245737,9.216000524345786,17.146867550564934,13.715868403340005,46.534001289392606,50.19471295290838
18,-27.38187544815507,11.931385852481899,5.690862367818767,32.74788883668508,33.9464475679044,40.57409265738315
19,-22.814833800986957,14.141612589122904,19.52387456967346,43.36393315550927,23.787518705723798,30.214335951966312
20,-27.763938414273944,15.418239055417347,36.79932563941669,16.213844503486758,55.69681187386074,69.67507084923257
21,-27.130144043866935,9.48506593649529,-1.261613304175789,10.5352627417552,49.58512595077104,64.57261578148378
22,-32.04172713010598,16.697677126284052,14.26879254476107,21.955047876530095,36.51968462069438,54.200753472408636
23,-26.594603873909332,12.210362966518558,23.814080579929488,30.21418932029323,48.608224661656735,61.26486013842774
24,-28.218021902229566,15.137006851816857,20.734867265647257,17.910946756041973,44.12636782926306,51.24927001587304
25,-22.16855662870901,14.672003214451202,36.184275919415086,15.4316082665209,55.73871732667017,68.187393182628
26,-28.426727803268818,14.920116076052796,35.066540830172556,9.905511927245824,45.85992318121229,47.569576280353516
27,-23.86431208580431,11.092762381099009,22.351421010607158,24.38599232479906,39.477793324064606,62.73505883861077
28,-26.644039009037428,9.963196102651906,38.341266676347615,17.296418224757904,36.364173226786114,50.23545625063683
29,-25.30112979518338,12.868154028168664,19.697330641234956,36.258923917497654,40.94095921204262,49.89349063990316
30,-25.174091732051558,11.149546749105333,27.20962290622075,29.945579556498274,32.92421861629624,59.03759592024621
31,-27.717860792876007,12.266086299885938,10.404793776275712,18.629565390722398,47.65815773722165,53.72897578083069
32,-32.667162843937774,18.04946677282355,32.83965528086788,19.986059765933422,39.936031442092705,59.13130069515435
33,-28.726736781208693,10.118603786285231,42.45277204771648,12.18762339237578,44.89991729375981,65.35052025224377
34,-29.299304201428797,13.096698261434083,23.21150333654862,29.861176637943696,43.38877593842244,48.30526806251183
35,-24.31790567494186,9.359000300518026,39.18017072644531,20.368886208392613,37.12027603852519,61.05048898404293
36,-18.223387808412,12.674944686398893,2.163397884144537,33.953114088831484,54.42495910171445,68.33632031778279
37,-31.2587620394045,11.130880404358152,22.882171375729573,23.80118396415632,59.97142611719964,74.49894787459684
38,-18.22828690535376,15.099255577331451,15.31860240592392,30.929482170945075,40.922157623194906,59.103815804477605
39,-25.119583497173835,14.78430784609335,39.81787071997593,17.325309263776962,30.24718902974155,33.973479110751725
