,X,Y
0,-24.908478042745017,-18.843314366321874
1,-24.37608333305155,-22.26486247963426
2,-22.974504670081707,-17.790219736651594
3,-29.31795949875815,-35.25036574234242
4,-26.21333795204113,-14.97490474491072
5,-24.785622995620866,-21.415175794103494
6,-24.43255255473527,-14.289420802463983
7,-23.53798214190161,-20.861847710152368
8,-18.73976373740454,-28.421024829376066
9,-28.034328219480354,-29.74650086078467
10,-19.849734425169302,-16.275434689438757
11,-19.256119778552957,-16.697606844812924
12,-20.191074545565378,-9.16434696277589
13,-22.357059730911462,-19.71823823908528
14,-23.560989295504935,-21.95345203709592
15,-16.711407967738698,-21.765263958831564
16,-23.13611520882519,-14.684170014229462
17,-32.31900124542836,-6.273917728789165
18,-26.485429137051632,-20.27630160697796
19,-24.251378016325923,-7.057777214610155
20,-28.30644384033709,-18.63963286785008
21,-36.78972614244408,-23.661646277235565
22,-31.38237649876455,-27.370001591212727
23,-17.347821296358646,-25.733777609001095
24,-29.38486830359895,-25.14064922603821
25,-22.98708955508113,-26.711029343914987
26,-29.502564116351024,-22.828764943256733
27,-33.03952042918713,-38.483447842554256
28,-24.788796965010953,-21.703376903210305
29,-24.948298096227294,-21.80542212775071
30,-24.672323565995494,-34.91190700896927
31,-26.964169267373222,-11.510896860852013
32,-18.12497825578825,-20.072278789228978
33,-20.984768084424452,-31.670698865568596
34,-29.038434189590273,-14.725315837903693
35,-17.47497458585348,-11.458279533992878
36,-34.06942773653648,-14.527570645925717
37,-25.115479574218497,-28.8426839670948
38,-26.114330786572,-5.593556567053264
39,-27.202594026763634,-12.566615164715415
