,X,Y
0,-44.63990783699349,-54.46104499884122
1,-56.63450266346406,-30.0554584653124
2,-47.06865379929981,-47.336145032329135
3,-53.0802186099057,-32.65699425609502
4,-58.14926590327099,-48.25029122268596
5,-55.99451006835626,-45.11789847370678
6,-56.24639700228735,-57.86460277124895
7,-39.75830726020454,-39.9141890265451
8,-42.43747469002113,-45.01396581937311
9,-43.79302382138085,-39.36370804143364
10,-36.51023596349027,-34.70373951184035
11,-45.61798376984253,-47.07882816256624
12,-66.16336352263546,-49.88174945570406
13,-32.899767150425184,-36.80705553169147
14,-51.46196317051528,-38.76359913395598
15,-48.722483390618684,-57.32119356186384
16,-41.72556907413361,-32.71691341127829
17,-61.90101600331994,-19.792529299155373
18,-58.660096801141954,-32.85986870188246
19,-33.71175259114929,-43.13876123877842
20,-46.55580155223028,-42.32916345745702
21,-69.5449251398009,-44.631409742016444
22,-47.307115875571114,-35.43557915035448
23,-50.82648372183547,-42.878442816196504
24,-46.786963506946044,-41.213724917746
25,-70.24071285749753,-40.71321049556439
26,-39.39680671430956,-33.80869943066624
27,-49.919524406887035,-45.41906473110858
28,-40.71991273938178,-28.47207715062808
29,-42.585585992540665,-31.52411223081141
30,-56.59335203618191,-40.94274335395278
31,-53.391696832681745,-56.015651901342764
32,-62.450787100786485,-32.600487262144924
33,-37.357331003829295,-39.469769925684254
34,-61.39354421466391,-34.003344591422
35,-49.95197449696273,-28.257569228968514
36,-25.246469309363064,-50.32574338799781
37,-52.55065967581446,-33.28642512758932
38,-41.51599579938993,-31.448374555615562
39,-39.0669923586035,-35.24684740191718
