,X,Y
0,46.99846721724659,68.85838172510144
1,63.84355418299743,57.52917967486924
2,44.114751258134255,54.39709547757999
3,35.0119542092574,54.301037317662605
4,72.08262831447522,68.0077925198304
5,52.95405220512798,62.624629566620484
6,45.08703724728039,60.573756105939545
7,40.56693641782729,60.782974234914455
8,55.955462485435156,65.3877486566606
9,58.12321575812689,60.043549692452245
10,24.414023566397148,70.80701840258901
11,43.72342780787675,77.15956748399603
12,51.55683687794817,62.37620171771442
13,45.86767790816058,59.43708203563382
14,34.47959142461677,64.2698657007111
15,36.154134741398664,70.65866459800418
16,47.087543867497935,61.66110573631902
17,35.588326500433205,59.249442387160045
18,44.5866037539875,52.649200028303284
19,30.65060743073578,62.127430117131865
20,31.650838496487907,59.03670449651743
21,56.699421927235186,69.38306785015095
22,49.901774619879696,64.90599980463863
23,50.62524991697333,58.838136831566814
24,30.907096627387027,65.14682766168147
25,56.41015451323627,60.5745631670317
26,59.94404672679011,58.75122968135174
27,56.32909580846643,49.451012611043794
28,42.48522972647209,60.27443980931922
29,38.36983197482206,65.21563000013309
30,45.266569482058536,55.665354207511626
31,49.80642954412947,62.15949911022122
32,50.70137351909868,66.04594990387129
33,56.451442754811495,63.888764572710755
34,50.31203407603206,54.6106100970866
35,53.6456984492805,65.06196841351014
36,60.105182676090415,62.86780431944314
37,38.113977957736154,49.2401475295351
38,28.023770344190037,56.35792862824894
39,25.457222938249924,66.28649470631457
