,X,Y
0,35.6964523899837,42.136445623534925
1,41.7926799890305,45.163336606438136
2,49.085011922828016,36.16047464545865
3,27.67447545101672,48.58353524066286
4,19.24018127288432,52.40079668145739
5,27.579420974131082,52.8855442068439
6,17.70352692602639,46.109336618138464
7,32.324279436637525,43.362956317358496
8,29.59407442455301,41.78768312500415
9,25.577659365369577,35.242655209453865
10,22.61373847229553,40.79673993517967
11,35.031080990764124,37.66833733876758
12,23.05582334784072,42.98680908769751
13,26.075767595480347,47.94240646361564
14,16.879268216744535,48.28788936267729
15,27.90981586244738,38.8610950442888
16,33.04680935449428,38.5487138291117
17,25.277104676906085,48.86432672154763
18,37.025203736443494,31.382145891958157
19,27.897171376141745,45.31162893063809
20,17.69776443461243,34.216866989208725
21,39.58883172341844,42.399232419497395
22,22.924634953005324,45.08144361524856
23,23.712143156462076,51.77745521198621
24,10.329711051163141,45.098373166313365
25,31.248871773109563,53.543311985796294
26,35.47539151600623,42.21169200517556
27,27.978047412969445,44.77032740129089
28,26.998773075009648,50.15979271994738
29,32.55689656487534,46.13088546228876
30,16.89918705019164,37.30246317114373
31,26.207789951666534,36.095672543458214
32,38.23879449714266,48.73217953801616
33,27.001307740467972,34.948915760212635
34,24.74590683796129,45.46659282365652
35,29.26560733330578,50.100131527556165
36,16.329874536398947,49.08336632134012
37,28.4569317992122,51.83064797105314
38,32.90349320069349,42.637362763431604
39,27.692101545311132,33.09042935075598
